name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
日笠 勝弘,4666,1 コース,259,121,46.7,64.4,74.5,0.15,2.6
日笠 勝弘,4666,2 コース,358,36,10.0,29.3,45.2,0.15,3.0
日笠 勝弘,4666,3 コース,364,32,8.7,28.8,47.5,0.14,2.8
日笠 勝弘,4666,4 コース,387,28,7.2,21.9,39.7,0.15,2.6
日笠 勝弘,4666,5 コース,493,21,4.2,15.6,29.2,0.15,2.9
日笠 勝弘,4666,6 コース,603,8,1.3,4.3,13.6,0.18,3.5
