name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
古藤 昇,2434,桐生,5,37,3,4.0,8.1,18.9,35.1,0,0,0.25
古藤 昇,2434,戸田,5,35,1,3.31,2.8,20.0,25.7,0,0,0.25
古藤 昇,2434,江戸川,1,6,1,3.0,16.6,16.6,16.6,0,0,0.23
古藤 昇,2434,平和島,6,46,2,3.52,4.3,13.0,30.4,0,0,0.27
古藤 昇,2434,多摩川,5,33,5,5.21,15.1,27.2,57.5,0,0,0.26
古藤 昇,2434,浜名湖,15,127,14,4.09,11.0,21.2,33.8,0,0,0.24
古藤 昇,2434,蒲郡,8,59,6,3.34,10.1,13.5,22.0,0,0,0.31
古藤 昇,2434,常滑,6,45,4,4.42,8.8,20.0,44.4,0,0,0.24
古藤 昇,2434,津,4,29,3,4.24,10.3,27.5,37.9,0,0,0.24
古藤 昇,2434,三国,7,42,0,3.31,0.0,14.2,30.9,0,0,0.28
古藤 昇,2434,びわこ,4,27,4,4.3,14.8,22.2,37.0,0,0,0.21
古藤 昇,2434,住之江,1,8,0,2.63,0.0,0.0,25.0,0,0,0.21
古藤 昇,2434,尼崎,5,35,4,4.51,11.4,28.5,45.7,0,0,0.2
古藤 昇,2434,鳴門,7,52,7,4.48,13.4,23.0,42.3,0,0,0.22
古藤 昇,2434,丸亀,1,8,0,3.75,0.0,37.5,37.5,0,0,0.25
古藤 昇,2434,児島,5,39,3,4.05,7.6,20.5,41.0,0,0,0.27
古藤 昇,2434,宮島,3,22,3,3.64,13.6,22.7,27.2,0,0,0.24
古藤 昇,2434,徳山,4,29,2,3.93,6.9,17.2,37.9,0,0,0.29
古藤 昇,2434,下関,3,22,1,3.45,4.5,13.6,27.2,0,0,0.28
古藤 昇,2434,若松,1,10,2,3.9,20.0,20.0,20.0,0,0,0.21
古藤 昇,2434,芦屋,4,36,3,4.11,8.3,22.2,33.3,0,0,0.25
古藤 昇,2434,福岡,5,34,2,3.12,5.8,11.7,23.5,0,0,0.3
古藤 昇,2434,唐津,2,16,1,3.75,6.2,18.7,31.2,0,0,0.25
古藤 昇,2434,大村,2,13,2,4.62,15.3,23.0,38.4,0,0,0.22
