name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
中尾 英彦,2920,1 コース,397,61,15.3,41.0,62.7,0.26,4.3
中尾 英彦,2920,2 コース,497,57,11.4,40.2,63.5,0.23,3.9
中尾 英彦,2920,3 コース,701,70,9.9,35.5,63.4,0.22,3.8
中尾 英彦,2920,4 コース,851,108,12.6,38.0,64.7,0.23,4.0
中尾 英彦,2920,5 コース,1032,83,8.0,33.1,61.8,0.22,3.9
中尾 英彦,2920,6 コース,692,20,2.8,21.6,52.8,0.24,4.4
