name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
原 加央理,4419,女子戦,1679,181,4.8,10.7,26.9,46.8,0.18,3.1
原 加央理,4419,混合戦,839,53,3.91,6.3,17.8,34.3,0.19,3.3
