name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
生方 厚成,3326,桐生,84,729,158,6.09,21.6,45.1,61.8,19,3,0.19
生方 厚成,3326,戸田,35,273,66,5.82,24.1,44.6,56.4,7,2,0.16
生方 厚成,3326,江戸川,22,168,32,5.82,19.0,38.1,58.3,5,0,0.19
生方 厚成,3326,平和島,27,239,70,6.41,29.2,49.7,64.0,10,1,0.17
生方 厚成,3326,多摩川,38,341,82,6.2,24.0,48.0,64.2,11,1,0.18
生方 厚成,3326,浜名湖,28,228,49,6.1,21.4,44.3,63.6,6,0,0.18
生方 厚成,3326,蒲郡,26,236,53,6.17,22.4,46.1,64.8,7,1,0.19
生方 厚成,3326,常滑,24,197,46,5.98,23.3,46.7,58.3,3,1,0.18
生方 厚成,3326,津,24,199,47,6.06,23.6,45.7,63.3,5,1,0.18
生方 厚成,3326,三国,26,219,39,5.68,17.8,37.4,55.7,6,0,0.17
生方 厚成,3326,びわこ,19,176,46,6.03,26.1,45.4,59.0,3,1,0.18
生方 厚成,3326,住之江,15,126,30,5.99,23.8,38.1,64.2,4,1,0.17
生方 厚成,3326,尼崎,16,136,20,5.32,14.7,33.8,52.9,1,0,0.17
生方 厚成,3326,鳴門,20,175,37,5.67,21.1,39.4,57.7,3,1,0.18
生方 厚成,3326,丸亀,17,148,23,5.22,15.5,34.4,51.3,0,0,0.19
生方 厚成,3326,児島,25,242,37,5.53,15.2,37.6,55.3,2,0,0.18
生方 厚成,3326,宮島,12,122,32,5.66,26.2,40.9,54.1,2,1,0.18
生方 厚成,3326,徳山,15,147,25,5.65,17.0,40.1,54.4,3,1,0.18
生方 厚成,3326,下関,14,126,40,6.72,31.7,53.1,69.8,8,3,0.16
生方 厚成,3326,若松,14,135,20,5.44,14.8,36.3,56.3,1,0,0.19
生方 厚成,3326,芦屋,17,155,32,5.78,20.6,41.2,60.6,3,0,0.19
生方 厚成,3326,福岡,23,202,37,5.65,18.3,37.6,59.4,6,1,0.18
生方 厚成,3326,唐津,9,84,20,6.21,23.8,53.5,66.6,2,0,0.18
生方 厚成,3326,大村,14,124,20,5.6,16.1,38.7,57.2,1,0,0.18
