name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
寺田 夢生,5397,女子戦,2,0,1.0,0.0,0.0,0.0,0.26,6.0
寺田 夢生,5397,混合戦,23,0,1.09,0.0,0.0,0.0,0.22,4.5
