name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
南 彩寧,5297,女子戦,190,0,1.93,0.0,1.5,4.7,0.2,4.2
南 彩寧,5297,混合戦,215,0,1.42,0.0,0.9,2.7,0.21,4.3
