name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
福永 達夫,2205,桐生,5,38,2,4.74,5.2,21.0,42.1,0,0,0.25
福永 達夫,2205,戸田,9,66,3,5.44,4.5,31.8,60.6,1,0,0.22
福永 達夫,2205,江戸川,9,64,6,5.3,9.3,28.1,54.6,3,0,0.24
福永 達夫,2205,平和島,6,45,6,5.91,13.3,37.7,60.0,2,0,0.19
福永 達夫,2205,多摩川,6,51,6,5.41,11.7,35.2,54.9,1,0,0.19
福永 達夫,2205,浜名湖,8,74,6,5.49,8.1,33.7,58.1,2,0,0.21
福永 達夫,2205,蒲郡,2,19,1,4.32,5.2,26.3,42.1,0,0,0.23
福永 達夫,2205,常滑,6,55,7,5.4,12.7,38.1,52.7,1,0,0.22
福永 達夫,2205,津,6,55,8,6.04,14.5,38.1,69.0,1,0,0.22
福永 達夫,2205,三国,7,52,12,6.42,23.0,46.1,67.3,3,0,0.22
福永 達夫,2205,びわこ,8,69,14,6.07,20.2,42.0,60.8,4,0,0.22
福永 達夫,2205,住之江,10,87,9,5.67,10.3,35.6,58.6,2,0,0.18
福永 達夫,2205,尼崎,8,65,5,5.45,7.6,30.7,56.9,0,0,0.22
福永 達夫,2205,鳴門,9,77,15,6.12,19.4,37.6,58.4,0,0,0.2
福永 達夫,2205,丸亀,6,51,4,5.35,7.8,35.2,50.9,1,1,0.21
福永 達夫,2205,児島,8,74,6,5.11,8.1,32.4,47.3,1,0,0.21
福永 達夫,2205,宮島,13,128,18,5.91,14.0,37.5,63.2,1,0,0.2
福永 達夫,2205,徳山,28,271,42,5.92,15.5,40.9,59.7,4,0,0.2
福永 達夫,2205,下関,29,284,47,6.07,16.5,39.0,63.0,7,0,0.21
福永 達夫,2205,若松,10,94,9,5.99,9.5,42.5,64.8,1,0,0.2
福永 達夫,2205,芦屋,3,29,5,5.62,17.2,41.3,55.1,1,0,0.21
福永 達夫,2205,福岡,7,60,6,5.45,10.0,31.6,56.6,0,0,0.21
福永 達夫,2205,唐津,7,60,6,5.67,10.0,33.3,65.0,2,0,0.22
福永 達夫,2205,大村,8,65,7,5.89,10.7,40.0,60.0,2,0,0.24
