name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
芝田 浩治,3484,1 コース,1350,939,69.5,83.9,88.4,0.16,3.0
芝田 浩治,3484,2 コース,1093,293,26.8,56.6,71.2,0.17,3.4
芝田 浩治,3484,3 コース,1189,289,24.3,50.2,70.4,0.17,3.0
芝田 浩治,3484,4 コース,1351,281,20.8,45.2,65.1,0.17,3.2
芝田 浩治,3484,5 コース,1151,149,12.9,33.1,55.0,0.18,3.3
芝田 浩治,3484,6 コース,821,33,4.0,18.5,38.7,0.19,3.7
