name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
橋爪 由紀,2985,1 コース,245,29,22,0,0,0,7,0
橋爪 由紀,2985,2 コース,297,23,0,10,7,0,6,0
橋爪 由紀,2985,3 コース,368,16,0,5,4,4,3,0
橋爪 由紀,2985,4 コース,350,15,0,5,3,3,3,1
橋爪 由紀,2985,5 コース,195,4,0,1,1,1,1,0
橋爪 由紀,2985,6 コース,136,2,0,1,0,0,1,0
