name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
木村 祥二,2623,1 コース,589,130,22.0,42.4,60.7,0.21,3.4
木村 祥二,2623,2 コース,585,75,12.8,31.2,50.6,0.21,3.6
木村 祥二,2623,3 コース,677,105,15.5,31.4,49.9,0.21,3.4
木村 祥二,2623,4 コース,609,77,12.6,32.0,48.2,0.22,3.5
木村 祥二,2623,5 コース,406,38,9.3,20.4,36.7,0.23,3.7
木村 祥二,2623,6 コース,192,4,2.0,11.4,25.5,0.25,4.2
