name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
橋本 恵治,2134,1 号艇,217,47,21.6,33.6,47.4,0,0
橋本 恵治,2134,2 号艇,215,24,11.1,24.1,37.2,0,0
橋本 恵治,2134,3 号艇,216,23,10.6,21.3,30.5,0,0
橋本 恵治,2134,4 号艇,205,21,10.2,20.4,35.1,0,0
橋本 恵治,2134,5 号艇,198,10,5.0,15.6,27.7,1,1
橋本 恵治,2134,6 号艇,188,17,9.0,17.5,33.5,0,0
