name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
伊東 重敏,2864,1 コース,461,104,22.5,36.6,52.7,0.24,3.9
伊東 重敏,2864,2 コース,416,60,14.4,24.2,40.1,0.24,4.1
伊東 重敏,2864,3 コース,333,45,13.5,23.4,36.6,0.23,3.4
伊東 重敏,2864,4 コース,329,60,18.2,29.4,40.1,0.22,3.4
伊東 重敏,2864,5 コース,258,24,9.3,15.5,26.7,0.24,3.6
伊東 重敏,2864,6 コース,84,7,8.3,10.7,20.2,0.25,3.5
