name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
淺田 千亜希,3645,女子戦,2673,938,6.98,35.0,58.7,72.4,0.17,2.5
淺田 千亜希,3645,混合戦,1371,278,5.94,20.2,39.9,57.9,0.16,2.7
