name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
三角 哲男,3256,1 コース,1400,817,58.3,80.7,89.3,0.14,2.3
三角 哲男,3256,2 コース,1124,326,29.0,55.2,70.8,0.15,2.7
三角 哲男,3256,3 コース,1265,380,30.0,54.3,70.7,0.15,2.5
三角 哲男,3256,4 コース,1210,363,30.0,52.7,69.3,0.14,2.5
三角 哲男,3256,5 コース,1118,192,17.1,35.6,54.6,0.15,2.8
三角 哲男,3256,6 コース,789,65,8.2,25.6,47.2,0.17,3.4
