name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
星野 幸正,1620,1 コース,169,24,14.2,34.3,53.2,0.29,4.2
星野 幸正,1620,2 コース,234,16,6.8,22.2,45.7,0.28,4.4
星野 幸正,1620,3 コース,152,7,4.6,9.2,29.6,0.28,4.4
星野 幸正,1620,4 コース,107,5,4.6,20.5,35.5,0.29,4.2
星野 幸正,1620,5 コース,57,1,1.7,15.7,35.0,0.24,3.7
星野 幸正,1620,6 コース,25,0,0.0,8.0,28.0,0.26,4.0
