name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
新鶴田 文広,3494,1 号艇,558,354,105,51,29,19,0,0
新鶴田 文広,3494,2 号艇,616,36,362,112,77,23,6,0
新鶴田 文広,3494,3 号艇,608,5,59,351,128,52,13,0
新鶴田 文広,3494,4 号艇,571,2,16,99,314,98,42,0
新鶴田 文広,3494,5 号艇,586,3,11,65,128,289,90,0
新鶴田 文広,3494,6 号艇,556,0,9,50,105,158,234,0
