name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
平川 香織,5045,女子戦,703,106,5.05,15.0,30.4,49.0,0.2,3.7
平川 香織,5045,混合戦,490,43,3.85,8.7,20.4,30.8,0.19,3.9
