name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
中田 元泰,4437,1 号艇,686,620,17,0,4,14,31,0
中田 元泰,4437,2 号艇,667,4,517,48,21,16,61,0
中田 元泰,4437,3 号艇,617,0,6,463,57,34,57,0
中田 元泰,4437,4 号艇,632,0,0,11,459,90,72,0
中田 元泰,4437,5 号艇,643,0,1,2,17,477,145,1
中田 元泰,4437,6 号艇,617,0,0,1,2,46,564,4
