name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
沼田 大都,5127,1 コース,90,28,28,0,0,0,0,0
沼田 大都,5127,2 コース,117,9,0,5,3,0,0,1
沼田 大都,5127,3 コース,132,4,0,1,2,0,1,0
沼田 大都,5127,4 コース,126,4,0,0,2,2,0,0
沼田 大都,5127,5 コース,164,2,0,0,0,2,0,0
沼田 大都,5127,6 コース,295,0,0,0,0,0,0,0
