name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
永井 聖美,3993,1 号艇,903,436,48.2,65.5,76.0,26,12
永井 聖美,3993,2 号艇,864,235,27.2,49.1,64.2,20,1
永井 聖美,3993,3 号艇,832,177,21.2,42.9,59.1,19,1
永井 聖美,3993,4 号艇,831,157,18.8,37.4,54.2,18,4
永井 聖美,3993,5 号艇,763,90,11.8,29.2,46.5,17,2
永井 聖美,3993,6 号艇,727,72,9.9,21.6,37.9,17,0
