name,regno,グレード,出走数,1着,2着,3着,4着,5着,6着,S0,S1,S2,F,L0,L1,K0,K1
野田 貴博,3365,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
野田 貴博,3365,G1,138,15,18,23,28,23,27,0,3,1,0,0,0,0,0
野田 貴博,3365,G2,34,5,5,10,5,3,6,0,0,0,0,0,0,0,0
野田 貴博,3365,G3,182,26,23,29,31,39,34,0,0,0,0,0,0,0,0
野田 貴博,3365,一般,3917,683,760,704,678,579,452,21,30,5,21,0,0,3,5
野田 貴博,3365,総合,4271,729,806,766,742,644,519,21,33,6,21,0,0,3,5
