name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
小林 政広,2708,1 号艇,172,131,27,9,2,3,0,0
小林 政広,2708,2 号艇,166,40,77,29,13,3,4,0
小林 政広,2708,3 号艇,171,17,46,77,19,6,6,0
小林 政広,2708,4 号艇,163,8,35,46,47,16,11,0
小林 政広,2708,5 号艇,152,6,28,46,25,30,17,0
小林 政広,2708,6 号艇,144,5,21,36,19,25,38,0
