name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
松江 秀徳,4027,1 コース,1200,655,54.5,74.3,85.0,0.18,3.2
松江 秀徳,4027,2 コース,1024,215,21.0,46.9,66.0,0.18,3.6
松江 秀徳,4027,3 コース,997,191,19.1,40.5,60.6,0.18,3.3
松江 秀徳,4027,4 コース,1179,230,19.5,39.0,57.9,0.17,3.0
松江 秀徳,4027,5 コース,1046,119,11.3,28.5,49.2,0.17,3.0
松江 秀徳,4027,6 コース,723,47,6.5,15.6,34.5,0.17,3.3
