name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
大川 茂実,3261,1 コース,1021,315,285,1,1,0,27,1
大川 茂実,3261,2 コース,1262,226,0,144,61,0,21,0
大川 茂実,3261,3 コース,1110,158,0,37,61,37,22,1
大川 茂実,3261,4 コース,1115,140,0,39,46,39,15,1
大川 茂実,3261,5 コース,823,44,0,9,7,21,6,1
大川 茂実,3261,6 コース,379,5,0,0,0,3,1,1
