name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
山田 理央,5218,女子戦,359,48,4.66,13.3,27.0,44.5,0.18,3.4
山田 理央,5218,混合戦,344,28,3.83,8.1,17.4,31.9,0.18,3.5
