name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
坂本 一真,5290,1 コース,9,1,0,0,0,0,1,0
坂本 一真,5290,2 コース,20,0,0,0,0,0,0,0
坂本 一真,5290,3 コース,12,0,0,0,0,0,0,0
坂本 一真,5290,4 コース,70,0,0,0,0,0,0,0
坂本 一真,5290,5 コース,68,0,0,0,0,0,0,0
坂本 一真,5290,6 コース,192,0,0,0,0,0,0,0
