name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
中尾 智博,4996,1 号艇,19,1,5.2,5.2,10.5,0,0
中尾 智博,4996,2 号艇,31,1,3.2,6.4,25.8,0,0
中尾 智博,4996,3 号艇,26,1,3.8,7.6,15.3,0,0
中尾 智博,4996,4 号艇,51,0,0.0,1.9,7.8,0,0
中尾 智博,4996,5 号艇,124,0,0.0,3.2,8.0,0,0
中尾 智博,4996,6 号艇,193,0,0.0,0.0,5.1,0,0
