name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
水野 暁広,3856,1 号艇,497,96,19.3,34.0,50.9,0,0
水野 暁広,3856,2 号艇,576,39,6.7,16.1,30.0,0,0
水野 暁広,3856,3 号艇,554,27,4.8,16.0,31.4,0,0
水野 暁広,3856,4 号艇,511,24,4.7,13.7,24.2,0,0
水野 暁広,3856,5 号艇,570,23,4.0,11.0,22.4,1,1
水野 暁広,3856,6 号艇,541,15,2.7,9.6,21.0,1,0
