name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
梶野 真未,4130,1 号艇,200,12,6.0,14.0,31.0,0,0
梶野 真未,4130,2 号艇,239,15,6.2,12.9,25.5,0,0
梶野 真未,4130,3 号艇,226,14,6.1,12.8,21.2,0,0
梶野 真未,4130,4 号艇,222,4,1.8,6.7,15.3,0,0
梶野 真未,4130,5 号艇,232,9,3.8,9.0,18.5,0,0
梶野 真未,4130,6 号艇,231,4,1.7,6.0,16.0,0,0
