name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
飯田 庄吾,4803,1 号艇,158,151,5,1,1,0,0,0
飯田 庄吾,4803,2 号艇,259,0,242,13,2,2,0,0
飯田 庄吾,4803,3 号艇,248,0,2,212,23,8,3,0
飯田 庄吾,4803,4 号艇,270,0,0,3,204,41,22,0
飯田 庄吾,4803,5 号艇,351,0,0,0,13,247,91,0
飯田 庄吾,4803,6 号艇,402,0,0,0,0,32,370,0
