name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
渡邉 優美,4590,女子戦,2301,559,6.13,24.2,44.5,62.3,0.16,2.8
渡邉 優美,4590,混合戦,1126,170,4.99,15.1,28.8,44.7,0.16,3.1
