name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
金田 幸子,4065,女子戦,4125,1075,6.02,26.0,44.2,60.4,0.17,3.0
金田 幸子,4065,混合戦,1504,249,4.89,16.5,30.5,44.9,0.17,3.2
