name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
杉浦 良行,3367,1 号艇,272,37,13.6,31.2,43.7,0,0
杉浦 良行,3367,2 号艇,264,30,11.3,27.6,46.5,0,0
杉浦 良行,3367,3 号艇,287,30,10.4,19.1,38.3,0,0
杉浦 良行,3367,4 号艇,290,28,9.6,22.4,38.9,2,0
杉浦 良行,3367,5 号艇,276,18,6.5,18.4,34.7,1,0
杉浦 良行,3367,6 号艇,276,14,5.0,15.5,32.9,1,0
