name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
濱崎 誠,4082,1 コース,837,433,51.7,68.9,77.7,0.16,2.6
濱崎 誠,4082,2 コース,749,157,20.9,46.4,63.0,0.17,3.1
濱崎 誠,4082,3 コース,836,163,19.5,41.7,61.0,0.17,2.9
濱崎 誠,4082,4 コース,857,154,17.9,34.1,51.8,0.18,3.2
濱崎 誠,4082,5 コース,1014,120,11.8,26.3,44.1,0.18,3.2
濱崎 誠,4082,6 コース,1012,58,5.7,15.5,31.6,0.19,3.6
