name,regno,グレード,出走数,1着,2着,3着,4着,5着,6着,S0,S1,S2,F,L0,L1,K0,K1
大石 真央,5079,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大石 真央,5079,G1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大石 真央,5079,G2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大石 真央,5079,G3,182,21,23,23,28,39,47,3,0,0,1,0,0,0,0
大石 真央,5079,一般,991,72,95,123,160,197,329,4,7,0,7,0,0,2,1
大石 真央,5079,総合,1173,93,118,146,188,236,376,7,7,0,8,0,0,2,1
