name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
岩崎 芳美,3611,女子戦,3774,1047,6.72,27.7,52.8,70.3,0.17,2.8
岩崎 芳美,3611,混合戦,1647,262,5.64,15.9,36.3,54.9,0.17,3.0
