name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
大上 卓人,4682,1 コース,605,425,407,0,0,0,17,1
大上 卓人,4682,2 コース,463,112,0,85,18,0,5,4
大上 卓人,4682,3 コース,455,104,0,7,37,45,15,0
大上 卓人,4682,4 コース,515,124,0,24,49,36,15,0
大上 卓人,4682,5 コース,540,56,0,7,11,28,9,1
大上 卓人,4682,6 コース,674,34,0,3,13,14,3,1
