name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
河内 悠利杏,5306,女子戦,211,3,2.18,1.4,3.3,9.0,0.2,3.8
河内 悠利杏,5306,混合戦,171,0,1.64,0.0,0.5,3.5,0.21,4.1
