name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
横西 奏恵,3774,女子戦,1668,781,7.7,46.8,68.4,80.5,0.18,2.7
横西 奏恵,3774,混合戦,1321,279,6.27,21.1,39.3,57.0,0.17,3.0
