name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
中村 駿平,5061,桐生,9,63,2,3.52,3.1,17.4,23.8,0,0,0.17
中村 駿平,5061,戸田,13,98,2,2.72,2.0,6.1,15.3,0,0,0.16
中村 駿平,5061,江戸川,10,72,3,2.74,4.1,8.3,15.2,0,0,0.2
中村 駿平,5061,平和島,6,47,1,2.74,2.1,10.6,14.8,0,0,0.14
中村 駿平,5061,多摩川,10,78,9,3.53,11.5,19.2,30.7,0,0,0.16
中村 駿平,5061,浜名湖,11,78,5,3.28,6.4,15.3,23.0,0,0,0.16
中村 駿平,5061,蒲郡,13,105,4,3.05,3.8,14.2,21.9,0,0,0.16
中村 駿平,5061,常滑,19,123,6,3.27,4.8,10.5,23.5,0,0,0.17
中村 駿平,5061,津,10,81,5,2.96,6.1,9.8,16.0,0,0,0.17
中村 駿平,5061,三国,6,41,1,2.66,2.4,9.7,19.5,0,0,0.15
中村 駿平,5061,びわこ,3,22,0,2.18,0.0,0.0,9.0,0,0,0.17
中村 駿平,5061,住之江,7,61,4,3.02,6.5,13.1,19.6,0,0,0.14
中村 駿平,5061,尼崎,3,25,4,3.24,16.0,20.0,28.0,0,0,0.18
中村 駿平,5061,鳴門,1,9,0,2.44,0.0,0.0,11.1,0,0,0.12
中村 駿平,5061,丸亀,3,25,2,3.92,8.0,20.0,36.0,0,0,0.15
中村 駿平,5061,児島,1,6,0,2.17,0.0,0.0,0.0,0,0,0.16
中村 駿平,5061,宮島,3,28,3,3.25,10.7,17.8,21.4,0,0,0.16
中村 駿平,5061,徳山,2,16,0,2.5,0.0,6.2,12.5,0,0,0.16
中村 駿平,5061,下関,1,9,0,2.44,0.0,0.0,0.0,0,0,0.15
中村 駿平,5061,若松,1,9,1,4.44,11.1,33.3,33.3,0,0,0.18
中村 駿平,5061,芦屋,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
中村 駿平,5061,福岡,3,29,4,4.41,13.7,20.6,48.2,0,0,0.18
中村 駿平,5061,唐津,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
中村 駿平,5061,大村,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
