name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
佐藤 世那,5359,SG,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
佐藤 世那,5359,G1,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
佐藤 世那,5359,G2,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
佐藤 世那,5359,G3,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
佐藤 世那,5359,一般,27,206,2,2.24,0.9,2.4,8.7,0,0,0.19,3.9
佐藤 世那,5359,総合,27,206,2,2.24,0.9,2.4,8.7,0,0,0.19,3.9
