name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
山下 夏鈴,5013,1 コース,143,61,60,0,0,0,1,0
山下 夏鈴,5013,2 コース,164,31,0,12,17,0,2,0
山下 夏鈴,5013,3 コース,186,24,0,2,12,5,4,1
山下 夏鈴,5013,4 コース,221,33,0,1,25,4,2,1
山下 夏鈴,5013,5 コース,253,22,0,0,17,2,2,1
山下 夏鈴,5013,6 コース,431,7,0,1,5,1,0,0
