name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
木村 仁紀,4743,1 号艇,477,306,64.1,79.6,86.1,7,7
木村 仁紀,4743,2 号艇,423,73,17.2,43.2,64.0,7,0
木村 仁紀,4743,3 号艇,465,77,16.5,40.8,61.0,12,0
木村 仁紀,4743,4 号艇,521,64,12.2,31.6,53.1,9,0
木村 仁紀,4743,5 号艇,532,43,8.0,19.1,38.1,8,0
木村 仁紀,4743,6 号艇,542,16,2.9,11.4,28.2,12,0
