name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
吉田 彩乃,5140,女子戦,464,28,3.59,6.0,15.0,27.5,0.2,3.8
吉田 彩乃,5140,混合戦,293,5,2.24,1.7,6.4,11.9,0.2,4.2
