name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
加藤 綾,4300,女子戦,2641,360,4.94,13.6,28.9,47.1,0.2,3.5
加藤 綾,4300,混合戦,1033,71,3.76,6.8,16.1,31.2,0.21,3.9
