name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
竹中 晶,4476,1 号艇,4,0,0,0,0,0,4,0
竹中 晶,4476,2 号艇,3,0,0,0,0,0,3,0
竹中 晶,4476,3 号艇,6,0,0,0,0,0,6,0
竹中 晶,4476,4 号艇,7,0,0,0,0,0,7,0
竹中 晶,4476,5 号艇,7,0,0,0,0,0,6,1
竹中 晶,4476,6 号艇,13,0,0,0,0,0,13,0
