name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
常盤 海心,5143,1 コース,68,13,19.1,27.9,36.7,0.23,4.5
常盤 海心,5143,2 コース,136,10,7.3,22.7,41.1,0.2,4.4
常盤 海心,5143,3 コース,142,10,7.0,22.5,37.3,0.19,4.0
常盤 海心,5143,4 コース,120,4,3.3,11.6,26.6,0.19,3.9
常盤 海心,5143,5 コース,162,0,0.0,8.0,22.8,0.18,3.6
常盤 海心,5143,6 コース,283,3,1.0,3.5,8.8,0.19,3.9
