name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
中里 優子,3579,女子戦,3754,752,5.96,20.0,41.4,60.7,0.18,3.1
中里 優子,3579,混合戦,1474,185,4.86,12.5,27.8,45.0,0.18,3.2
