name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
竹内 好一,3119,桐生,35,296,37,4.89,12.5,30.4,45.2,0,0,0.23
竹内 好一,3119,戸田,18,147,17,4.67,11.5,27.8,44.9,1,0,0.23
竹内 好一,3119,江戸川,29,226,36,5.08,15.9,31.4,49.5,0,0,0.23
竹内 好一,3119,平和島,18,153,14,4.62,9.1,23.5,45.1,0,0,0.23
竹内 好一,3119,多摩川,20,162,16,4.8,9.8,24.0,41.9,0,0,0.23
竹内 好一,3119,浜名湖,8,61,7,4.92,11.4,32.7,45.9,0,0,0.24
竹内 好一,3119,蒲郡,13,114,12,4.45,10.5,22.8,39.4,0,0,0.23
竹内 好一,3119,常滑,14,114,11,4.67,9.6,26.3,45.6,0,0,0.24
竹内 好一,3119,津,7,58,7,4.79,12.0,22.4,43.1,0,0,0.23
竹内 好一,3119,三国,11,82,9,5.04,10.9,26.8,48.7,0,0,0.22
竹内 好一,3119,びわこ,8,67,7,4.75,10.4,23.8,46.2,0,0,0.26
竹内 好一,3119,住之江,9,73,7,4.53,9.5,23.2,36.9,0,0,0.18
竹内 好一,3119,尼崎,11,93,11,4.98,11.8,29.0,46.2,0,0,0.21
竹内 好一,3119,鳴門,12,105,17,5.1,16.1,32.3,48.5,1,1,0.23
竹内 好一,3119,丸亀,10,79,7,4.7,8.8,22.7,44.3,0,0,0.22
竹内 好一,3119,児島,10,80,5,4.29,6.2,20.0,36.2,0,0,0.25
竹内 好一,3119,宮島,8,69,7,4.97,10.1,28.9,44.9,0,0,0.22
竹内 好一,3119,徳山,9,78,9,4.74,11.5,26.9,42.3,0,0,0.25
竹内 好一,3119,下関,15,127,12,4.81,9.4,26.7,45.6,0,0,0.22
竹内 好一,3119,若松,13,111,15,4.59,13.5,27.9,41.4,1,0,0.22
竹内 好一,3119,芦屋,6,52,5,4.48,9.6,25.0,38.4,0,0,0.21
竹内 好一,3119,福岡,12,103,14,5.16,13.5,33.9,48.5,0,0,0.21
竹内 好一,3119,唐津,11,86,8,4.36,9.3,24.4,37.2,0,0,0.22
竹内 好一,3119,大村,5,42,5,4.79,11.9,23.8,42.8,0,0,0.24
