name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
海野 ゆかり,3618,女子戦,4535,1563,7.0,34.4,55.1,71.7,0.19,3.2
海野 ゆかり,3618,混合戦,2256,480,5.95,21.2,39.9,55.5,0.18,3.3
