name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
松尾 昂明,4424,桐生,15,133,38,6.32,28.5,48.8,61.6,1,0,0.15
松尾 昂明,4424,戸田,17,147,41,6.28,27.8,44.9,63.9,2,0,0.15
松尾 昂明,4424,江戸川,10,83,16,5.6,19.2,36.1,55.4,3,0,0.17
松尾 昂明,4424,平和島,18,165,41,6.11,24.8,43.6,61.2,3,0,0.14
松尾 昂明,4424,多摩川,7,67,16,6.54,23.8,47.7,68.6,2,1,0.15
松尾 昂明,4424,浜名湖,12,106,28,6.38,26.4,51.8,64.1,0,0,0.14
松尾 昂明,4424,蒲郡,16,156,29,5.6,18.5,37.1,53.8,1,0,0.16
松尾 昂明,4424,常滑,18,142,44,6.42,30.9,48.5,63.3,7,0,0.15
松尾 昂明,4424,津,17,149,27,5.81,18.1,36.9,59.7,2,0,0.15
松尾 昂明,4424,三国,18,146,37,6.03,25.3,44.5,63.0,3,0,0.15
松尾 昂明,4424,びわこ,14,133,38,6.21,28.5,46.6,60.9,5,1,0.16
松尾 昂明,4424,住之江,16,152,45,6.32,29.6,46.7,65.7,2,1,0.16
松尾 昂明,4424,尼崎,22,210,50,6.06,23.8,42.8,60.9,5,0,0.16
松尾 昂明,4424,鳴門,11,99,20,5.47,20.2,36.3,53.5,2,1,0.16
松尾 昂明,4424,丸亀,15,143,34,6.12,23.7,41.9,60.1,6,2,0.15
松尾 昂明,4424,児島,26,251,50,5.98,19.9,40.6,56.5,6,1,0.14
松尾 昂明,4424,宮島,21,204,43,6.27,21.0,47.0,64.2,6,0,0.15
松尾 昂明,4424,徳山,18,160,33,5.72,20.6,38.1,53.7,4,0,0.14
松尾 昂明,4424,下関,20,195,48,6.24,24.6,47.1,64.6,5,0,0.14
松尾 昂明,4424,若松,51,499,124,6.08,24.8,45.0,61.9,11,1,0.15
松尾 昂明,4424,芦屋,53,506,145,6.33,28.6,48.0,62.8,11,5,0.14
松尾 昂明,4424,福岡,36,358,104,6.35,29.0,47.4,64.5,13,1,0.14
松尾 昂明,4424,唐津,25,223,56,5.9,25.1,43.5,59.1,7,1,0.16
松尾 昂明,4424,大村,27,240,61,6.1,25.4,42.9,58.3,7,2,0.14
