name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
高憧 四季,5088,女子戦,721,158,5.61,21.9,38.7,55.6,0.16,3.0
高憧 四季,5088,混合戦,472,76,4.58,16.1,27.3,41.5,0.16,3.1
