name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
川田 正人,4116,1 号艇,900,765,38,26,10,20,41,0
川田 正人,4116,2 号艇,953,21,674,106,55,34,63,0
川田 正人,4116,3 号艇,919,2,34,642,114,63,63,1
川田 正人,4116,4 号艇,908,2,9,45,613,144,94,1
川田 正人,4116,5 号艇,929,1,4,17,61,651,195,0
川田 正人,4116,6 号艇,871,2,0,7,17,125,720,0
