name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
廣中 智紗衣,4117,女子戦,3033,580,5.9,19.1,39.6,60.5,0.2,3.7
廣中 智紗衣,4117,混合戦,980,100,4.91,10.2,27.2,46.8,0.21,3.9
