name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
豊田 結,4689,女子戦,1154,118,4.26,10.2,20.8,36.4,0.19,3.6
豊田 結,4689,混合戦,433,22,2.8,5.0,9.7,17.5,0.19,4.0
