name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
田嶋 登,2808,1 コース,81,10,12.3,27.1,45.6,0.29,4.4
田嶋 登,2808,2 コース,95,5,5.2,16.8,40.0,0.29,4.8
田嶋 登,2808,3 コース,119,6,5.0,12.6,27.7,0.32,5.0
田嶋 登,2808,4 コース,175,15,8.5,21.7,39.4,0.29,4.2
田嶋 登,2808,5 コース,488,21,4.3,14.7,29.3,0.28,4.3
田嶋 登,2808,6 コース,1413,32,2.2,8.6,22.4,0.27,4.4
