name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
仲野 卓巳,3314,1 号艇,554,92,16.6,35.3,48.9,1,0
仲野 卓巳,3314,2 号艇,597,77,12.9,27.9,43.0,1,0
仲野 卓巳,3314,3 号艇,568,62,10.9,23.4,34.5,1,0
仲野 卓巳,3314,4 号艇,564,53,9.4,19.6,29.9,1,0
仲野 卓巳,3314,5 号艇,550,41,7.4,17.8,32.3,4,1
仲野 卓巳,3314,6 号艇,543,35,6.4,16.2,27.6,0,0
