name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
来田 衣織,5003,女子戦,822,71,4.05,8.6,20.9,35.2,0.18,3.4
来田 衣織,5003,混合戦,584,25,2.91,4.2,12.3,21.7,0.19,3.7
