name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
久富 政弘,3508,1 号艇,1126,963,66,46,27,20,3,1
久富 政弘,3508,2 号艇,1144,29,855,146,81,24,9,0
久富 政弘,3508,3 号艇,1208,14,56,859,173,86,20,0
久富 政弘,3508,4 号艇,1132,5,18,108,783,176,42,0
久富 政弘,3508,5 号艇,1145,5,17,62,175,751,133,2
久富 政弘,3508,6 号艇,1048,4,20,49,132,196,647,0
