name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
楠原 正剛,4485,1 号艇,470,205,43.6,61.7,72.3,1,1
楠原 正剛,4485,2 号艇,545,73,13.3,37.6,57.0,4,0
楠原 正剛,4485,3 号艇,517,75,14.5,34.2,55.7,4,0
楠原 正剛,4485,4 号艇,552,58,10.5,26.8,43.4,3,1
楠原 正剛,4485,5 号艇,570,30,5.2,20.8,38.7,5,0
楠原 正剛,4485,6 号艇,578,16,2.7,11.2,30.2,7,0
