name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
佐藤 世那,5359,1 コース,6,1,1,0,0,0,0,0
佐藤 世那,5359,2 コース,8,0,0,0,0,0,0,0
佐藤 世那,5359,3 コース,11,0,0,0,0,0,0,0
佐藤 世那,5359,4 コース,29,0,0,0,0,0,0,0
佐藤 世那,5359,5 コース,30,1,0,0,1,0,0,0
佐藤 世那,5359,6 コース,122,0,0,0,0,0,0,0
