name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
菊池 峰晴,3538,1 号艇,1215,539,44.3,67.9,80.0,16,8
菊池 峰晴,3538,2 号艇,1152,204,17.7,44.1,64.8,9,1
菊池 峰晴,3538,3 号艇,1173,188,16.0,37.4,60.3,22,3
菊池 峰晴,3538,4 号艇,1167,152,13.0,33.9,59.3,22,2
菊池 峰晴,3538,5 号艇,1117,87,7.7,25.5,49.7,30,0
菊池 峰晴,3538,6 号艇,1076,61,5.6,21.1,47.1,28,1
