name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
倉田 郁美,3518,1 号艇,799,610,55,22,54,43,13,2
倉田 郁美,3518,2 号艇,819,16,597,76,52,57,20,1
倉田 郁美,3518,3 号艇,816,2,44,565,106,72,26,1
倉田 郁美,3518,4 号艇,780,3,12,47,555,121,42,0
倉田 郁美,3518,5 号艇,770,0,5,35,119,511,99,1
倉田 郁美,3518,6 号艇,742,0,5,20,68,167,482,0
